id,work_area_id,resource_type,resource_name,quantity,unit,record_day,supplier,notes
,wa_lm300,machine,机械设备,2.0,set,323,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(44).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,321,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,321,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,321,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,321,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,321,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,321,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx
,wa_lm300,machine,机械设备,27.0,set,321,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=炮头机1台 挖掘机5台 后八轮11辆 5方车10辆
,wa_lm300,labor,班组人数,2.0,person,321,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx
,wa_lm300,machine,机械设备,6.0,set,321,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,321,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(45).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,314,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,314,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,314,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,314,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,314,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,314,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx
,wa_lm300,machine,机械设备,20.0,set,314,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=炮头机2台 挖掘机3台 后八轮5辆 5方车10辆
,wa_lm300,labor,班组人数,2.0,person,314,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx
,wa_lm300,machine,机械设备,6.0,set,314,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,314,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(46).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,308,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,308,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,308,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,308,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,308,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,308,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx
,wa_lm300,machine,机械设备,25.0,set,308,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=炮头机1台 挖掘机6台 后八轮7辆 前四后八车3辆 10方车8辆
,wa_lm300,labor,班组人数,2.0,person,308,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx
,wa_lm300,machine,机械设备,6.0,set,308,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,308,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(47).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,304,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,304,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,304,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,304,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,304,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,304,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx
,wa_lm300,machine,机械设备,21.0,set,304,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=炮头机3台 挖掘机4台 后八轮6辆 前四后八车8辆
,wa_lm300,labor,班组人数,2.0,person,304,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx
,wa_lm300,machine,机械设备,6.0,set,304,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,304,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(48).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,316,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,316,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,316,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,316,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,316,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,316,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx
,wa_lm300,machine,机械设备,20.0,set,316,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=炮头机1台 挖掘机4台 后八轮5辆 5方车10辆
,wa_lm300,labor,班组人数,2.0,person,316,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx
,wa_lm300,machine,机械设备,6.0,set,316,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,316,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6)(1).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,223,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,223,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,223,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,223,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,223,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,30.0,person,223,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx
,wa_lm300,machine,机械设备,22.0,set,223,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=炮头机2台 挖掘机4台 后八轮6辆 前四后八车10辆
,wa_lm300,labor,班组人数,2.0,person,223,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx
,wa_lm300,machine,机械设备,6.0,set,223,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,223,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(6).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,226,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,226,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,226,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,226,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,226,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,226,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx
,wa_lm300,machine,机械设备,22.0,set,226,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=炮头机2台 挖掘机4台 后八轮6辆 前四后八车10辆
,wa_lm300,labor,班组人数,2.0,person,226,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx
,wa_lm300,machine,机械设备,6.0,set,226,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,226,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(66).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,222,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,222,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,222,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,222,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,222,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,20.0,person,222,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx
,wa_lm300,machine,机械设备,6.0,set,222,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=炮头机2台 挖掘机2台 后八轮2辆
,wa_lm300,labor,班组人数,2.0,person,222,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx
,wa_lm300,machine,机械设备,6.0,set,222,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,222,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(67).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,228,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,228,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,228,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,228,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,228,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,228,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx
,wa_lm300,machine,机械设备,16.0,set,228,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=炮头机3台 挖掘机4台 后八轮9辆
,wa_lm300,labor,班组人数,2.0,person,228,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx
,wa_lm300,machine,机械设备,6.0,set,228,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,228,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(68).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,227,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,227,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,227,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,227,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,227,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,227,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx
,wa_lm300,machine,机械设备,22.0,set,227,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=炮头机2台 挖掘机4台 后八轮6辆 前四后八车10辆
,wa_lm300,labor,班组人数,2.0,person,227,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx
,wa_lm300,machine,机械设备,6.0,set,227,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,227,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(69).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,320,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,320,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,320,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,320,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,320,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,320,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx
,wa_lm300,machine,机械设备,27.0,set,320,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=炮头机1台 挖掘机5台 后八轮11辆 5方车10辆
,wa_lm300,labor,班组人数,2.0,person,320,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx
,wa_lm300,machine,机械设备,6.0,set,320,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,320,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(7).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,218,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,218,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,218,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,218,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,218,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,218,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx
,wa_lm300,machine,机械设备,11.0,set,218,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=炮头机2台 挖掘机4台 后八车5辆
,wa_lm300,labor,班组人数,2.0,person,218,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx
,wa_lm300,machine,机械设备,6.0,set,218,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,218,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(70).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,305,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,305,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,305,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,305,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,305,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,305,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx
,wa_lm300,machine,机械设备,21.0,set,305,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=炮头机3台 挖掘机4台 后八轮6辆 前四后八车8辆
,wa_lm300,labor,班组人数,2.0,person,305,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx
,wa_lm300,machine,机械设备,6.0,set,305,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,305,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(9).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,401,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,401,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,401,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
,wa_mzdq,machine,机械设备,9.0,set,401,梁板预制场,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=龙门吊：4台 水泥罐车：2辆 装载机：1辆 张拉机：1台 压浆机：1台
,wa_lm300,machine,机械设备,10.0,set,401,七秩塘,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=挖掘机: 2台。压路机：1台，后八轮加长车：7辆
,wa_lm300,labor,班组人数,26.0,person,401,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx
,wa_lm300,machine,机械设备,26.0,set,401,路基2工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=炮头机2台 挖掘机6台 后八轮8辆 小4轮10辆
,wa_lm300,labor,班组人数,2.0,person,401,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx
,wa_lm300,machine,机械设备,6.0,set,401,路基3工区,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=挖机3台 装载机1台 后八轮2台
,wa_lm300,machine,机械设备,2.0,set,401,1、K7+330~K7+450,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(90).xlsx; detail=200挖机2号台、349炮头机2台、铲车一台、压路机一台。
,wa_qqtq_r,machine,机械设备,9.0,set,402,七秩塘桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=旋挖机：1台 挖机：2台 吊车：4辆 洒水车：1辆 装载机：1台
,wa_mzdq,machine,机械设备,2.0,set,402,马宅大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=旋挖机：1台 吊车：1辆
,wa_hlddq_r,machine,机械设备,3.0,set,402,横路店大桥,from_daily_report=351国道磐安安文至东阳马宅段改建工程施工日报(93).xlsx; detail=旋挖机：1台 吊车：1辆 挖机1台
